username
joebiden
randy_au
animaanandkumar
nataliexdean
pytorch
projectlincoln
alexselbyb
sarahcpr
fivethirtyeight
wmhaseltine
twitcountapp
stanfordnlp
covidactnow
seb_ruder
taylorlorenz
ftdata
jburnmurdoch
covid19tracking
fastdotai
math_rachel
ilyasut
flatsdeco
adamjkucharski
ewarren
yudapearl
adamschiff
lexfridman
spirosmargaris
rasbt
demishassabis
drfeifei
facebookai
fchollet
carboncopiesorg
randalkoene
_brohrer_
jeffdean
petebuttigieg
repadamschiff
geoffreyhinton
aoc
mhiesboeck
jovialjoy
nasainsight
preetbharara
techinsider
sexualitytoday
esyudkowsky
team9spokes
bobehayes
schmarzo
randy_gage
unionmetrics
katecrawford
thomaspower
datarobot
odsc
ipfconline1
alevergara78
ronald_vanloon
ylecun
karpathy
goodfellow_ian
tamaramccleary
deepmind
andrewyng
deeplearn007
tweepsmap
propublica
anneapplebaum
nationbuilder
dsguide_
marchforscience
repjoekennedy
fulhack
jackhidary
tomfishburne
gp_pulipaka
boredyannlecun
edxonline
googletrends
partialsolve
bgalbraith
hugo_larochelle
kdnuggetsjobs
verticabigdata
duncanjwatts
alexip
etzioni
gigastacey
sobigdata
dennybritz
mattmayo13
cspenn
gretaroberts
datasciinsights
corybooker
louisdorard
mikiobraun
manageflitter
matei_zaharia
zacharylipton
cldrcommunity
chrisemoody
paddycosgrave
hpe_ezmeral
whymicrosoft
amazingmap
techreview
datasciencemsc
cstross
yvesmulkers
mims
derrickharris
rightrelevance
dataminr
iquantny
datasciencectrl
smwat
tamaradull
rjszczerba
strategy_gal
danielwconnor
a16z
hey_anmol
andyhpalmer
mention
iamjohnoliver
conormyhrvold
dzoneinc
m_sendhil
venohr
techopedia
neilraden
astatworld
johnmyleswhite
lisacollinssg
daniellemorrill
setlinger
dataconomymedia
mjasay
chazard
waltika
mattturck
bigdata_
mjcavaretta
hackingdata
mrogati
infobldrs
analyticsvidhya
tdwi
vishaltx
rwang0
neinquarterly
shawnrog
joe_hellerstein
pmarca
sqlpass
ama_marketing
kasparov63
kurrik
bobgourley
pachowwhite
bbcdoctorwho
datakind
bw_react
jakeporway
buffer
luminosoinsight
jdavidmorris
oracleanalytics
ayasdi
udacity
sapnorthamerica
cbinsights
adamdangelo
dvellante
cloudera
datascifellows
jhanlon
stacyleidwinger
navalny
amuletanalytics
pawcon
junkcharts
tokenphd
edwardtufte
paulblaser
andrewfogg
bsmithdata
marcusborba
biscorecard
simplymeasured
bernardmarr
ciszek
lanceulanoff
jayceebeer
matteastwood
jmgomez
datafloq
kirkdborne
williammcknight
thegrok
tonybaer
dmradioonline
opentextdiscov
mhausenblas
loyaltycio
bigdatabody
crystavesely
rayadverb
accentureai
alexhaditaghi
stevemorin
bigdata_journal
elykahn
dhenschen
sve_sic
thebloorgroup
metamarkets
anilbatra
hyounpark
datajunkie
dpatil
nancyahensley1
fhuszar
datafiniti
ellisbooker
banditmove
jeremyphoward
cloud_opinion
jhurwitz
jmike415
insofeedu
wisdomtalker
istc_bigdata
brunoaziza
analyticsshare
hackreduce
jeffreybreen
kaggle
medriscoll
strataconf
deanabb
leapingllamas
kashhill
marktabnet
peterpiatetsky
data_nerd
xenia_sobchak
sinanaral
alteryx
metabrown312
gupul2k
jbecher
bizcartoons
brainpicker
cecilialiao
predictwise
marklogic
yodera
sapinsights
jensbleuel
znmeb
talentanalytics
manishbvip
neiltyson
bigmlcom
laurenweinstein
nickpatience
rdp_life
mgualtieri
ryanswanstrom
doug_laney
infomgmt
informs
odbmsorg
al3xandru
gilpress
gooddata
vishyp
susanwaldman
alngb
analyticsqueen
mcfaul
ibmdata
danwoodsearly
xamat
infoarbitrage
jeffreyfkelly
consultramy
futurict
tednews
iianalytics
tadmartin
jure
ventanaresearch
dxcanalytics
nicolastorzec
marscuriosity
knewton
michaelrappa
datanami
rogcraig
gregrahn
mgieva
olinhyde
analyticsinst
pentaho
dmenningervr
operasolutions
facetofacebook
kenburbary
icrunchdata
klout
nbarrowman
markmadsen
marshallk
danvesset
datasift
datajujitsu
johnlucker
sauravsahay
datagrrl
visually
hnshah
johnallenpaulos
jillwhalen
dataintegrate
hubspot
stanfordcpd
linkedin
sapanalytics
flowingdata
marc_smith
rstudio
meltwatersocial
americanmensa
michaelbeddows
uglyresearch
odintext
siah
deloitteai
bigdata
ogydog
lifeanalytics
robinbloor
peteskomoroch
statsinthewild
murnane
muckrackdaily
inventiongirl
eric_kavanagh
zementis
usamaf
claudia_imhoff
sarkell
coachdotme
jameskobielus
ragythomas
atanubasu
curtmonash
paulkrugman
tibco
shearic
yieldbot
brooklinetab
shlomoargamon
mobiusmedia
googleai
antgoldbloom
sasanalytics
piplzchoice
peerius
techcrunch
carnivalofmath
hmason
olegr
natesilver538
ceoswomen
jaimefitzgerald
brytercx
datameer
shareyourdata
freakonomics
tableau
bradfordcross
bevelson
marksmithvr
rapidminer
kdd_news
gstephanopoulos
theeconomist
cshirky
neilpatel
kissmetrics
pschooff
sarahburnett
linguistical
ayataanalytics
digimindci
panoramasw
jqadams_mhs
tombodett
karaswisher
jowyang
radar
clarabridge
charliedatamine
ibmservices
michaelzeller
googleanalytics
jonnylongden
jilldyche
nicfish
alexmoazed
mariagrineva
pacoid
stephenathome
brooklinehub
amygdala
waitwait
sgoodin
networktrend
tedchris
mashable
stevebaker
avinash
sethgrimes
shellyshapiro
tomhcanderson
analyticbridge
pogue
smartdataco
jamet123
dataminingblog
