username
nlpguy_
amitness
uwalert
arankomatsuzaki
topbots
pytorchlightnin
quocleix
jonathanfly
googleai
aronchick
kevin_scott
seb_ruder
cshorten30
paulg
pytorch
tensorflow
naval
erichorvitz
jeremyphoward
soumithchintala
omarmsalama
apachedrill
microsoft_green
gabrtv
msftresearch
pyimagesearch
dynamicwebpaige
fchollet
vinodiyengar
harryshum
lee_stott
hadleywickham
viral_b_shah
kristin_tolle
packtpub
barnambora
alathrop
miguelgfierro
dataveld
rimmanehme
taoawu
dl_weekly
mattconners
msadvanalytics
msdsug
microsoftr
cgivre
kirkdborne
_brohrer_
danielleodean
vijayknarayana1
josephsirosh
sqlserver
billgates
satyanadella
microsoft
